,date_crawled,name,price,ab_test,vehicle_type,registration_year,gear_box,power_ps,model,odometer_km,registration_month,fuel_type,brand,unrepaired_damage,ad_created,postal_code,last_seen,odometer_km_group
42651,2016-03-24 16:38:00,VW_Vento_Vr6,2500.0,control,limousine,1997.0,Manual,174.0,UnKnown,90000,2.0,petrol,volkswagen,No,2016-03-24,31137.0,2016-07-04 08:45:00,"100,000 Km"
42652,2016-10-03 12:59:00,Audi_A6_2.5_TDI_EURO3_TÜV,1490.0,test,limousine,2002.0,Manual,163.0,a6,150000,3.0,diesel,audi,Yes,2016-10-03,83022.0,2016-07-04 06:45:00,"150,000 Km"
42654,2016-09-03 12:46:00,Volkswagen_Transporter_T4_TD,2100.0,control,bus,1997.0,Manual,68.0,transporter,150000,4.0,diesel,volkswagen,No,2016-09-03,85088.0,2016-03-20 06:16:00,"150,000 Km"
42655,2016-03-24 12:54:00,Lotus_Lotus_Elise_S,48850.0,test,cabrio,2015.0,Manual,220.0,UnKnown,10000,8.0,petrol,sonstige_autos,No,2016-03-24,55596.0,2016-07-04 03:46:00,"50,000 Km"
42656,2016-05-03 17:43:00,Alfa_Romeo_156_1.6_16V_Twin_Spark,900.0,test,limousine,2000.0,Manual,120.0,156,150000,3.0,petrol,alfa_romeo,No,2016-05-03,70794.0,2016-09-03 16:20:00,"150,000 Km"
42657,2016-03-14 18:45:00,Skoda_Octavia_1.6_TDI_gepflegt_super_sparsam_TÜV_NEU_von_Privat,6200.0,test,kombi,2010.0,Manual,105.0,octavia,150000,5.0,diesel,skoda,No,2016-03-14,13599.0,2016-03-21 10:16:00,"150,000 Km"
42658,2016-03-22 20:51:00,Mercedes_Benz_SL_350_7G_TRONIC_im_AMG_Design_DOMANIG,31900.0,control,cabrio,2007.0,Automatic,272.0,sl,100000,7.0,petrol,mercedes_benz,No,2016-03-22,38108.0,2016-03-22 21:42:00,"100,000 Km"
42659,2016-03-31 15:56:00,Toyota_Avensis,10990.0,control,limousine,2010.0,Manual,126.0,avensis,90000,5.0,diesel,toyota,No,2016-03-31,8223.0,2016-04-04 08:46:00,"100,000 Km"
42660,2016-12-03 14:51:00,BMW_328i,4600.0,test,limousine,1996.0,Manual,193.0,3er,150000,2.0,petrol,bmw,No,2016-12-03,38518.0,2016-03-20 18:30:00,"150,000 Km"
42662,2016-03-21 13:54:00,Audi_A3_2.0_TDI_DPF__DSG__S_tronic,13200.0,test,limousine,2008.0,Automatic,170.0,a3,125000,8.0,diesel,audi,No,2016-03-21,78628.0,2016-03-22 18:17:00,"150,000 Km"
42663,2016-03-16 01:01:00,Alfa_Romeo_Mito_TB_1.4_16V,5400.0,test,kleinwagen,2009.0,Manual,155.0,andere,125000,3.0,petrol,alfa_romeo,No,2016-03-16,1309.0,2016-03-22 12:48:00,"150,000 Km"
42667,2016-08-03 09:52:00,Audi_80_Avant_2_0E___TÜV_,800.0,control,kombi,1995.0,Manual,116.0,80,150000,0.0,unknown,audi,UnKnown,2016-08-03,89343.0,2016-09-03 16:20:00,"150,000 Km"
42668,2016-03-19 08:53:00,BMW_318_Touring,850.0,test,kombi,1996.0,Manual,116.0,UnKnown,150000,0.0,petrol,bmw,No,2016-03-19,72336.0,2016-03-21 12:46:00,"150,000 Km"
42669,2016-03-04 11:37:00,Audi_A8_V8,2299.0,control,limousine,1995.0,Automatic,299.0,a8,150000,0.0,petrol,audi,UnKnown,2016-03-04,84347.0,2016-07-04 12:44:00,"150,000 Km"
42670,2016-03-28 15:48:00,Seat_Altea_1.6_Fresh_Top_Zustand!!!,4200.0,control,bus,2005.0,Manual,102.0,altea,100000,6.0,petrol,seat,UnKnown,2016-03-28,68309.0,2016-03-30 06:47:00,"100,000 Km"
42671,2016-02-04 08:51:00,VW_Polo_80PS,4999.0,control,kleinwagen,2008.0,Manual,80.0,polo,125000,11.0,petrol,volkswagen,No,2016-02-04,36148.0,2016-06-04 07:15:00,"150,000 Km"
42672,2016-03-26 13:55:00,Skoda_Fabia_1.4_16V_Tuev_neu_Top!!!,1699.0,control,kleinwagen,2000.0,Manual,101.0,fabia,150000,1.0,petrol,skoda,No,2016-03-26,28857.0,2016-06-04 01:47:00,"150,000 Km"
42673,2016-09-03 19:44:00,Renault_Kangoo_1.2_16V,3150.0,test,bus,2005.0,Manual,75.0,kangoo,80000,3.0,petrol,renault,No,2016-09-03,24955.0,2016-05-04 13:18:00,"100,000 Km"
42674,2016-03-04 23:38:00,320_cdi_sonder_Angebot_angemeldet,2600.0,control,limousine,2000.0,Automatic,197.0,s_klasse,150000,8.0,unknown,mercedes_benz,UnKnown,2016-03-04,88422.0,2016-04-04 05:42:00,"150,000 Km"
42676,2016-05-04 12:44:00,Mercedes_Benz_AMG_LINE_CLA_220_Vollausstattung__CDI__d_7G_DCT,43333.0,test,coupe,2015.0,Automatic,177.0,andere,30000,7.0,diesel,mercedes_benz,No,2016-05-04,74626.0,2016-05-04 12:44:00,"50,000 Km"
42677,2016-03-14 12:51:00,Citroen_C1,3500.0,test,kleinwagen,2009.0,Manual,68.0,c1,150000,9.0,petrol,citroen,No,2016-03-14,77723.0,2016-05-04 13:15:00,"150,000 Km"
42678,2016-03-30 14:50:00,Volkswagen_Polo_6N_TÜV_03/18,1500.0,control,kleinwagen,1999.0,Manual,60.0,polo,150000,3.0,petrol,volkswagen,No,2016-03-30,54309.0,2016-01-04 08:47:00,"150,000 Km"
42680,2016-10-03 18:42:00,Golf_4_1.4_16V,1500.0,test,kleinwagen,1998.0,Manual,75.0,golf,150000,0.0,petrol,volkswagen,UnKnown,2016-10-03,79837.0,2016-01-04 23:18:00,"150,000 Km"
42681,2016-03-26 20:50:00,Opel_Corsa_Viva,700.0,control,kleinwagen,1999.0,Manual,65.0,corsa,150000,6.0,petrol,opel,No,2016-03-26,92526.0,2016-06-04 11:45:00,"150,000 Km"
42682,2016-03-23 15:55:00,Citroën_weiss,2400.0,test,kleinwagen,2006.0,Manual,60.0,c2,5000,0.0,petrol,citroen,UnKnown,2016-03-23,45768.0,2016-05-04 19:17:00,"50,000 Km"
42683,2016-03-04 19:55:00,VW_Golf_4_1.4l_75_PS_37571_km_mit_Lackschaeden_8fach_bereift,4500.0,test,UnKnown,2016.0,Manual,75.0,golf,40000,0.0,petrol,volkswagen,UnKnown,2016-03-04,23942.0,2016-05-04 20:45:00,"50,000 Km"
42684,2016-02-04 13:51:00,Astra_1.9_CDTI,5100.0,test,kombi,2008.0,Manual,150.0,astra,150000,4.0,diesel,opel,No,2016-02-04,72218.0,2016-06-04 12:16:00,"150,000 Km"
42685,2016-09-03 11:38:00,Nissan_Micra_1_0_54_PS,690.0,test,kleinwagen,1999.0,Manual,55.0,micra,150000,8.0,petrol,nissan,UnKnown,2016-09-03,67071.0,2016-03-21 03:44:00,"150,000 Km"
42686,2016-05-03 15:45:00,Audi_A4_Avant_1.8_TFSI__Ölverbrauch_1_L_auf_800km_,8888.0,control,kombi,2009.0,Automatic,120.0,a4,125000,12.0,petrol,audi,No,2016-05-03,87616.0,2016-07-03 15:44:00,"150,000 Km"
42687,2016-03-04 22:45:00,Volkswagen_Passat_Variant_2.0_TDI_4Motion,6350.0,control,kombi,2007.0,Manual,140.0,passat,150000,7.0,diesel,volkswagen,No,2016-03-04,87527.0,2016-05-04 23:46:00,"150,000 Km"
42688,2016-03-20 13:37:00,Bmw_728i_E38_Tuev_bis_4/17,1800.0,test,limousine,1996.0,Automatic,193.0,7er,150000,3.0,petrol,bmw,No,2016-03-20,86647.0,2016-06-04 14:18:00,"150,000 Km"
42689,2016-03-04 15:58:00,Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_Sport_&_Style,13500.0,test,suv,2007.0,Manual,140.0,tiguan,80000,12.0,diesel,volkswagen,No,2016-03-04,46240.0,2016-05-04 15:46:00,"100,000 Km"
42690,2016-03-16 14:51:00,Audi_A3_8L_Benzin_1.8_20V_157tkm_Schwarz_Klimaautomatik,799.0,test,UnKnown,2000.0,Manual,125.0,a3,150000,10.0,petrol,audi,Yes,2016-03-16,83104.0,2016-03-30 02:45:00,"150,000 Km"
42691,2016-03-19 19:51:00,Chevrolet_Cruze_1.8_LT_mit_Navigation_nur_30445km,11400.0,control,limousine,2011.0,Manual,141.0,andere,40000,4.0,petrol,chevrolet,No,2016-03-19,64579.0,2016-07-04 02:16:00,"50,000 Km"
42692,2016-03-15 23:06:00,Hier_Verkaufe_Auto_Seat_Alambra.Bj_2003_TÜV/AU_bis_01.2018,3200.0,control,kombi,2003.0,Manual,0.0,alhambra,150000,8.0,diesel,seat,No,2016-03-15,55128.0,2016-03-17 11:36:00,"150,000 Km"
42693,2016-03-29 20:55:00,Audi_A4_1.8_TFSI_Ambiente,14600.0,test,limousine,2010.0,Manual,160.0,a4,125000,12.0,petrol,audi,No,2016-03-29,14558.0,2016-06-04 07:17:00,"150,000 Km"
42694,2016-07-03 23:06:00,Opel_Astra_G_Cabrio_Linea_rossa_2_2,4100.0,control,cabrio,2004.0,Manual,147.0,astra,125000,5.0,petrol,opel,No,2016-07-03,35753.0,2016-05-04 14:46:00,"150,000 Km"
42696,2016-02-04 21:44:00,Seat_Leon_1.6_TDI_DPF_Style,7800.0,test,limousine,2011.0,Manual,105.0,leon,150000,7.0,diesel,seat,No,2016-02-04,66123.0,2016-06-04 22:16:00,"150,000 Km"
42697,2016-03-27 11:37:00,Mercedes_Benz_C220_CDI_TÜV_NEU_Automatik_Euro_4_Classic_17_Zoll,4150.0,test,limousine,2001.0,Automatic,143.0,c_klasse,150000,5.0,diesel,mercedes_benz,UnKnown,2016-03-27,31226.0,2016-03-27 11:37:00,"150,000 Km"
42698,2016-01-04 11:51:00,Golf_VR6_Colour_Concept,3950.0,test,limousine,1993.0,Manual,174.0,golf,150000,11.0,petrol,volkswagen,UnKnown,2016-01-04,85391.0,2016-05-04 05:46:00,"150,000 Km"
42699,2016-05-03 21:52:00,Audi_A_3_Cabrio_2_0_TDI_clean_dies_quat_S_tro184_PS,39900.0,test,cabrio,2014.0,Automatic,184.0,andere,10000,12.0,diesel,audi,No,2016-05-03,86316.0,2016-07-04 12:47:00,"50,000 Km"
42700,2016-03-14 16:37:00,Liebhaber_Youngtimer,4999.0,test,limousine,1992.0,Automatic,188.0,7er,150000,3.0,unknown,bmw,UnKnown,2016-03-14,72116.0,2016-03-23 16:48:00,"150,000 Km"
42701,2016-08-03 20:52:00,BMW_318i,890.0,control,limousine,1998.0,Manual,116.0,3er,150000,3.0,petrol,bmw,No,2016-08-03,64521.0,2016-11-03 18:49:00,"150,000 Km"
42702,2016-03-20 15:56:00,Volkswagen_Golf_1.4__Tuev_03/2018,1800.0,control,limousine,2003.0,Manual,75.0,golf,150000,9.0,petrol,volkswagen,No,2016-03-20,45739.0,2016-03-20 16:42:00,"150,000 Km"
42704,2016-12-03 14:45:00,Ford_Focus_1.8_16v_mit_Tuev,1350.0,test,limousine,1998.0,Manual,0.0,focus,150000,10.0,petrol,ford,No,2016-12-03,47053.0,2016-12-03 14:45:00,"150,000 Km"
42705,2016-12-03 17:41:00,BMW_525,13900.0,test,limousine,2009.0,Manual,200.0,5er,150000,12.0,diesel,bmw,No,2016-12-03,73547.0,2016-07-04 08:45:00,"150,000 Km"
42706,2016-09-03 22:54:00,Audi_S3_1.8_T_quattro,9500.0,test,limousine,2002.0,Manual,224.0,andere,150000,7.0,petrol,audi,No,2016-09-03,9131.0,2016-05-04 15:47:00,"150,000 Km"
42707,2016-03-25 14:06:00,Audi_A4_Avant_2.0_turbo_Alufelgen_TueV_April_2017_saub,4990.0,test,kombi,2007.0,Manual,200.0,a4,150000,12.0,petrol,audi,No,2016-03-25,56070.0,2016-03-30 17:15:00,"150,000 Km"
42708,2016-03-26 19:36:00,Renault_Laguna_1_6l_NUR_62500km_Checkheft_gepflegt,1700.0,control,limousine,1999.0,Manual,107.0,laguna,70000,3.0,petrol,renault,No,2016-03-26,18273.0,2016-06-04 09:15:00,"100,000 Km"
42709,2016-03-04 09:01:00,VW_T4_Lang_1_9_TD,1899.0,test,bus,1993.0,Manual,68.0,transporter,150000,6.0,unknown,volkswagen,No,2016-03-04,30900.0,2016-07-04 09:44:00,"150,000 Km"
42711,2016-05-03 15:43:00,BMW_320d_Vollausstattung*TÜV_neu*_Navi*Leder*,10999.0,control,limousine,2005.0,Manual,163.0,3er,125000,0.0,diesel,bmw,No,2016-05-03,80995.0,2016-07-04 07:17:00,"150,000 Km"
42713,2016-03-23 17:50:00,Opel_Signum_2.2_direct_MOTORSCHADEN,1050.0,control,kombi,2003.0,Manual,155.0,signum,150000,6.0,petrol,opel,Yes,2016-03-23,54293.0,2016-03-23 17:50:00,"150,000 Km"
42714,2016-03-29 08:57:00,Hyundai_Getz_1.1_Hit,1500.0,control,kleinwagen,2007.0,Manual,67.0,getz,150000,6.0,petrol,hyundai,No,2016-03-29,66909.0,2016-03-04 17:15:00,"150,000 Km"
42715,2016-03-19 20:48:00,Verkaufe_Ford_C_Max,3850.0,control,bus,2004.0,Manual,101.0,c_max,125000,5.0,unknown,ford,No,2016-03-19,37242.0,2016-03-27 13:18:00,"150,000 Km"
42716,2016-03-23 11:54:00,Opel_Astra_1.8_Caravan_Sport,6200.0,test,kombi,2006.0,Manual,140.0,astra,90000,12.0,petrol,opel,No,2016-03-23,68165.0,2016-05-04 11:48:00,"100,000 Km"
42717,2016-01-04 19:49:00,Mercedes_Benz_C_180_Kompressor_Classic,11500.0,control,limousine,2008.0,Manual,156.0,c_klasse,100000,1.0,petrol,mercedes_benz,No,2016-01-04,73527.0,2016-03-04 16:47:00,"100,000 Km"
42718,2016-03-31 07:36:00,BMW_118i,9999.0,test,limousine,2008.0,Manual,143.0,1er,70000,9.0,petrol,bmw,No,2016-03-31,81671.0,2016-06-04 02:16:00,"100,000 Km"
42719,2016-03-25 03:02:00,BMW_318i_E46_LPG_GAS_NAVI_16:9_BLUETOOTH_DVD_CD_KAMERA_MFL,6400.0,control,limousine,2004.0,Manual,143.0,3er,150000,7.0,lpg,bmw,UnKnown,2016-03-25,12359.0,2016-06-04 06:46:00,"150,000 Km"
42720,2016-03-17 12:55:00,Volkswagen_Scirocco_1.4_TSI_Sport__Klima_6_Gang_PDC,9600.0,test,coupe,2008.0,Manual,160.0,scirocco,100000,11.0,petrol,volkswagen,No,2016-03-17,90431.0,2016-03-20 14:45:00,"100,000 Km"
42721,2016-03-21 12:54:00,Hyundai_i40cw_1.7_CRDi_Automatik,16850.0,control,kombi,2013.0,Automatic,136.0,i_reihe,50000,6.0,diesel,hyundai,No,2016-03-21,55276.0,2016-04-04 07:15:00,"50,000 Km"
42722,2016-12-03 22:49:00,Fiat_Seicento_0.9_S,850.0,control,kleinwagen,1998.0,Manual,39.0,seicento,90000,10.0,petrol,fiat,No,2016-12-03,95336.0,2016-05-04 20:17:00,"100,000 Km"
42723,2016-11-03 18:56:00,Suzuki__Vitara,1450.0,test,suv,1993.0,Manual,82.0,andere,125000,12.0,petrol,suzuki,No,2016-11-03,86368.0,2016-03-17 05:18:00,"150,000 Km"
42724,2016-03-04 20:39:00,Mercedes_Benz_A_170_CDI_Classic,950.0,test,limousine,2001.0,Manual,90.0,a_klasse,150000,4.0,diesel,mercedes_benz,Yes,2016-03-04,32758.0,2016-03-04 20:39:00,"150,000 Km"
42725,2016-03-20 12:39:00,Volkswagen_Polo_6N_1.6_75PS_TÜV_11/17,1500.0,test,kleinwagen,1998.0,Manual,75.0,polo,150000,5.0,petrol,volkswagen,No,2016-03-20,26506.0,2016-06-04 11:17:00,"150,000 Km"
42726,2016-03-22 18:47:00,BMW_3er_E46_Facelift_gegen_Gebot,4500.0,control,limousine,2004.0,Manual,0.0,3er,80000,1.0,petrol,bmw,No,2016-03-22,27572.0,2016-03-31 17:45:00,"100,000 Km"
42727,2016-09-03 15:54:00,A6_4b_c5_1.8turbo_Benzin,1700.0,control,kombi,1999.0,Manual,0.0,UnKnown,150000,0.0,unknown,audi,UnKnown,2016-09-03,90409.0,2016-12-03 15:47:00,"150,000 Km"
42728,2016-03-26 01:57:00,Volkswagen_Lupo_1.0_College,1400.0,control,kleinwagen,2001.0,Manual,50.0,lupo,150000,3.0,petrol,volkswagen,Yes,2016-03-26,9627.0,2016-05-04 19:47:00,"150,000 Km"
42729,2016-03-28 14:48:00,Opel_Corsa_1.3_CDTI_Cool,950.0,test,kleinwagen,2004.0,Manual,69.0,corsa,150000,7.0,diesel,opel,Yes,2016-03-28,88400.0,2016-03-28 14:48:00,"150,000 Km"
42730,2016-03-19 13:37:00,Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic,11890.0,test,kombi,2008.0,Automatic,232.0,a6,150000,3.0,diesel,audi,No,2016-03-19,88326.0,2016-05-04 22:45:00,"150,000 Km"
42731,2016-03-31 13:51:00,Mercedes_Benz_E_240_T_Avantgarde_mit_Autogas_LPG_Vialle,5900.0,control,kombi,2004.0,Automatic,177.0,e_klasse,150000,4.0,lpg,mercedes_benz,Yes,2016-03-31,47929.0,2016-03-31 13:51:00,"150,000 Km"
42732,2016-09-03 14:36:00,Volkswagen_Sharan_2.0_TDI_BlueMotion_Technology,29999.0,test,bus,2014.0,Manual,177.0,sharan,20000,12.0,diesel,volkswagen,No,2016-09-03,85051.0,2016-06-04 08:15:00,"50,000 Km"
42733,2016-02-04 19:47:00,MINI_Mini_Cooper,6490.0,control,kleinwagen,2005.0,Manual,116.0,cooper,150000,8.0,petrol,mini,No,2016-02-04,75242.0,2016-06-04 20:15:00,"150,000 Km"
42734,2016-03-29 15:50:00,Mercedes_Benz_C_180_SPORT/TÜV/GEPFLEGT,1290.0,control,limousine,1998.0,Manual,122.0,c_klasse,150000,5.0,petrol,mercedes_benz,No,2016-03-29,66802.0,2016-06-04 01:44:00,"150,000 Km"
42736,2016-03-14 18:54:00,Audi_A6_Avant_S_Line,14600.0,test,kombi,2011.0,Manual,136.0,a6,150000,5.0,diesel,audi,No,2016-03-14,84571.0,2016-06-04 03:17:00,"150,000 Km"
42737,2016-11-03 08:51:00,Audi_A1_1.2_TFSI_Ambition_BOSE_Xenon_Garantie,14700.0,test,kleinwagen,2013.0,Manual,86.0,a1,30000,10.0,petrol,audi,No,2016-11-03,94161.0,2016-03-29 20:46:00,"50,000 Km"
42738,2016-03-30 22:48:00,Golf_Tausch_oder_verkaufen,1600.0,control,coupe,1999.0,Manual,75.0,golf,150000,12.0,petrol,volkswagen,UnKnown,2016-03-30,8525.0,2016-03-30 23:40:00,"150,000 Km"
42739,2016-03-26 15:45:00,Mercedes_Benz_E_320_T_CDI,2499.0,test,kombi,2001.0,Automatic,197.0,e_klasse,150000,5.0,diesel,mercedes_benz,No,2016-03-26,24943.0,2016-03-26 15:45:00,"150,000 Km"
42740,2016-03-28 12:59:00,Golf_4_Kombi,1800.0,test,kombi,1999.0,Manual,90.0,golf,150000,10.0,diesel,volkswagen,No,2016-03-28,16348.0,2016-06-04 16:16:00,"150,000 Km"
42741,2016-05-04 08:56:00,Skoda_Octavia_2.0_TDI_DPF_RS_1.HAND_XENON_LEDER_18ZOLL,11650.0,test,limousine,2011.0,Manual,170.0,octavia,150000,11.0,diesel,skoda,No,2016-05-04,12051.0,2016-07-04 12:15:00,"150,000 Km"
42742,2016-03-25 15:57:00,Toyota_MR_2,7500.0,test,cabrio,2004.0,Manual,140.0,andere,150000,10.0,petrol,toyota,No,2016-03-25,63741.0,2016-06-04 20:16:00,"150,000 Km"
42743,2016-03-23 16:59:00,Mercedes_Benz_ML_320,5450.0,test,suv,2002.0,Automatic,218.0,m_klasse,150000,1.0,petrol,mercedes_benz,No,2016-03-23,76863.0,2016-01-04 23:45:00,"150,000 Km"
42744,2016-03-22 16:46:00,BMW_Bmw_e36_323i_touring_Vollaustattung///_145.000km,3600.0,test,kombi,1997.0,Manual,170.0,3er,150000,4.0,petrol,bmw,No,2016-03-22,54608.0,2016-06-04 06:45:00,"150,000 Km"
42745,2016-03-25 00:49:00,BMW_116i__Navi+_Lichtpaket+Sportsitze,7400.0,control,limousine,2007.0,Manual,116.0,1er,150000,12.0,petrol,bmw,No,2016-03-24,46562.0,2016-06-04 04:46:00,"150,000 Km"
42746,2016-03-16 17:58:00,Golf_IV___wenig_Kilometer___Garagenwagen___sehr_gepfl._Zustand,3550.0,control,kleinwagen,2002.0,Automatic,75.0,golf,100000,9.0,petrol,volkswagen,No,2016-03-16,7318.0,2016-01-04 03:45:00,"100,000 Km"
42747,2016-03-23 23:36:00,Opel_Zafira_2.2,3900.0,control,bus,2003.0,Automatic,147.0,zafira,150000,11.0,petrol,opel,No,2016-03-23,23564.0,2016-06-04 20:47:00,"150,000 Km"
42748,2016-03-13 19:44:00,audi_80zu_verkaufen__als_bastler_fahrzeug,650.0,control,limousine,1990.0,Manual,115.0,80,30000,11.0,petrol,audi,Yes,2016-03-13,67360.0,2016-06-04 18:44:00,"50,000 Km"
42749,2016-03-15 22:06:00,Peugeot_206_CC_110_Platinum___55_Tkm__LEDER__ALU__KLIMA,4500.0,test,cabrio,2004.0,Manual,109.0,2_reihe,60000,12.0,petrol,peugeot,No,2016-03-15,57234.0,2016-05-04 02:18:00,"100,000 Km"
42750,2016-11-03 16:37:00,Honda_crx_eh6,1000.0,test,UnKnown,1995.0,Manual,125.0,cr_reihe,150000,0.0,unknown,honda,UnKnown,2016-11-03,66894.0,2016-11-03 16:37:00,"150,000 Km"
42751,2016-05-04 11:06:00,BMW_730i_V8,1300.0,control,limousine,1995.0,Manual,218.0,7er,150000,4.0,petrol,bmw,No,2016-05-04,35619.0,2016-05-04 12:26:00,"150,000 Km"
42752,2016-03-29 20:49:00,VW_Golf_4_Automatik_1.6_Klima_elektr._Fensterheber_silber_3_Tuerer,1350.0,test,kleinwagen,1999.0,Automatic,100.0,golf,150000,11.0,petrol,volkswagen,No,2016-03-29,4509.0,2016-06-04 07:17:00,"150,000 Km"
42753,2016-03-14 18:56:00,BMW_520i_touring,2750.0,test,kombi,2001.0,Manual,170.0,5er,150000,6.0,petrol,bmw,No,2016-03-14,60327.0,2016-03-16 14:31:00,"150,000 Km"
42754,2016-03-04 21:55:00,Renault_Twingo_1.2_Soleil,1199.0,test,kleinwagen,2003.0,Manual,58.0,twingo,125000,6.0,petrol,renault,No,2016-03-04,59302.0,2016-03-04 21:55:00,"150,000 Km"
42755,2016-03-27 17:49:00,Volkswagen_Golf_III_1.4_Movie_Standheiz_Schiebedach_HU10/16,580.0,test,limousine,1995.0,Manual,60.0,golf,125000,10.0,petrol,volkswagen,No,2016-03-27,38100.0,2016-03-04 15:15:00,"150,000 Km"
42756,2016-03-04 18:58:00,MINI_Mini_Cooper,5500.0,control,kleinwagen,2003.0,Manual,116.0,cooper,125000,2.0,petrol,mini,No,2016-03-04,99095.0,2016-05-04 19:44:00,"150,000 Km"
42757,2016-03-13 11:48:00,BMW_320d_Leder_Navi_Prof._HUD_19_Zoll_Harman/Kardon,24900.0,control,limousine,2012.0,Automatic,0.0,3er,50000,10.0,diesel,bmw,No,2016-03-13,94315.0,2016-06-04 15:17:00,"50,000 Km"
42758,2016-03-31 17:47:00,Citroën_Citroën_C4_Grand_Picasso_Exclusive,8888.0,control,bus,2006.0,Automatic,136.0,c4,90000,12.0,diesel,citroen,No,2016-03-31,44625.0,2016-06-04 11:17:00,"100,000 Km"
42759,2016-06-04 20:25:00,Suzuki_Swift,3750.0,test,kleinwagen,2006.0,Manual,100.0,swift,90000,1.0,petrol,suzuki,UnKnown,2016-06-04,65479.0,2016-06-04 20:25:00,"100,000 Km"
42760,2016-01-04 12:45:00,HYUNDAI_I_10_Unfallschaden,1750.0,test,kleinwagen,2008.0,Manual,67.0,i_reihe,70000,10.0,petrol,hyundai,Yes,2016-01-04,51702.0,2016-03-04 08:44:00,"100,000 Km"
42761,2016-02-04 00:47:00,Seat_Ibiza_SC_1.2_TSI_Sport,8500.0,test,kleinwagen,2011.0,Manual,105.0,ibiza,70000,4.0,petrol,seat,No,2016-01-04,33397.0,2016-06-04 04:16:00,"100,000 Km"
42762,2016-03-14 14:38:00,VW_Passat_Variant_Bluemotion__Klima__Xenon__Schiebedach,6995.0,control,kombi,2008.0,Manual,105.0,passat,150000,11.0,diesel,volkswagen,No,2016-03-14,26529.0,2016-05-04 16:44:00,"150,000 Km"
42763,2016-12-03 21:49:00,Suzuki_Baleno_Kombi_1.6_GLX,1200.0,test,kombi,2000.0,Manual,97.0,andere,150000,3.0,petrol,suzuki,No,2016-12-03,2797.0,2016-05-04 17:21:00,"150,000 Km"
42764,2016-02-04 21:39:00,Ford_Focus_Turnier_2.0_EcoBoost_ST,20950.0,test,kombi,2013.0,Manual,250.0,focus,50000,3.0,petrol,ford,No,2016-02-04,79669.0,2016-06-04 22:16:00,"50,000 Km"
42765,2016-03-30 22:45:00,BMW_520i_5er,1500.0,control,limousine,1999.0,Manual,150.0,5er,150000,1.0,petrol,bmw,UnKnown,2016-03-30,46238.0,2016-05-04 13:17:00,"150,000 Km"
42766,2016-02-04 11:54:00,Audi_A400M_2.0_tfsi_Turbo_s4,12000.0,test,kombi,2005.0,Automatic,270.0,a4,100000,0.0,petrol,audi,No,2016-02-04,16928.0,2016-06-04 10:17:00,"100,000 Km"
42767,2016-03-25 03:02:00,Volkswagen_Passat_Variant_1.6_LPG_Gas_04/2017_TÜV,3299.0,control,kombi,1998.0,Automatic,101.0,passat,150000,8.0,lpg,volkswagen,No,2016-03-25,6242.0,2016-02-04 09:17:00,"150,000 Km"
42768,2016-09-03 01:37:00,Volkswagen_Golf_IV,2500.0,control,kleinwagen,2001.0,Manual,75.0,golf,125000,3.0,petrol,volkswagen,No,2016-09-03,66663.0,2016-10-03 11:47:00,"150,000 Km"
42769,2016-01-04 15:46:00,Mercedes_Benz_E_220_T_CDI_Classic,3900.0,test,kombi,2003.0,Manual,150.0,e_klasse,150000,4.0,diesel,mercedes_benz,No,2016-01-04,55606.0,2016-03-04 11:56:00,"150,000 Km"
42770,2016-03-04 15:56:00,Skoda_Fabia_1.2_HTP_Classic,5200.0,test,kleinwagen,2011.0,Manual,69.0,fabia,90000,2.0,petrol,skoda,No,2016-03-04,40477.0,2016-05-04 15:16:00,"100,000 Km"
42771,2016-04-04 13:38:00,BMW_330d_DPF_Touring_Aut.,15999.0,control,kombi,2006.0,Automatic,231.0,3er,150000,12.0,diesel,bmw,No,2016-04-04,3172.0,2016-06-04 14:45:00,"150,000 Km"
42772,2016-03-16 18:44:00,Mercedes_Benz_A_220_CDI_7G_DCT_AMG_Line,27999.0,control,limousine,2013.0,Automatic,170.0,a_klasse,90000,6.0,diesel,mercedes_benz,No,2016-03-16,84034.0,2016-07-04 02:16:00,"100,000 Km"
42773,2016-07-03 19:53:00,Bmw_E46_318,1700.0,control,limousine,1998.0,Manual,0.0,3er,150000,0.0,petrol,bmw,UnKnown,2016-07-03,12043.0,2016-12-03 18:47:00,"150,000 Km"
42774,2016-03-15 14:53:00,Twingo_neu_teile,1000.0,control,UnKnown,2016.0,Manual,58.0,UnKnown,125000,10.0,unknown,renault,UnKnown,2016-03-15,45883.0,2016-06-04 05:16:00,"150,000 Km"
42775,2016-12-03 08:57:00,Audi_A3_1.9_TDI_DPF_S_Line_Sportpaket_plus,6050.0,control,limousine,2007.0,Manual,105.0,a3,150000,2.0,diesel,audi,No,2016-12-03,47179.0,2016-03-15 12:45:00,"150,000 Km"
42776,2016-10-03 10:56:00,VW_Polo_86c_Jeton,1000.0,test,coupe,1990.0,Manual,55.0,polo,150000,9.0,petrol,volkswagen,UnKnown,2016-10-03,63679.0,2016-07-04 00:16:00,"150,000 Km"
